suite_1,TS_2,Billing,0.012897,2012-03-09T11:22:22+11:00,3.1.a,pass
suite_1,TS_1,Billing,0.000894,2012-03-09T11:22:22+11:00,3.1.a,pass
suite_1,TS_3,Billing,0.002076,2012-03-09T11:22:22+11:00,3.1.a,pass
